KEY, COLUMN, SOURCE_TABLE, SOURCE_VALUE, TARGET_TABLE, TARGET_VALUE, COMMENTS
3553_CA-2019-152555,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2894_CA-2020-139913,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
876_CA-2019-116736,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3787_CA-2019-144218,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
425_CA-2020-155705,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8878_CA-2020-126928,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3469_CA-2019-146143,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1958_CA-2020-157987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
828_CA-2020-126956,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
81_CA-2019-127208,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
912_CA-2020-137596,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4218_CA-2020-149881,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8776_CA-2019-163636,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3435_CA-2020-131212,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7514_US-2020-161935,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6724_US-2020-166394,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9862_CA-2020-113278,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3633_CA-2020-132178,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5144_CA-2019-111213,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2522_CA-2019-124352,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7288_CA-2019-149965,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6894_CA-2020-164756,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5391_CA-2020-163874,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3439_CA-2020-152583,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
726_CA-2020-144113,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6158_CA-2019-104150,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5903_US-2020-153948,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4839_CA-2020-106831,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2437_CA-2020-140053,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2190_CA-2020-143063,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9204_CA-2019-153836,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8086_CA-2019-105753,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7495_US-2020-160836,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2955_CA-2020-134915,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3041_US-2019-147991,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4464_US-2020-125717,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8777_CA-2019-102813,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4776_CA-2020-108091,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2935_US-2019-169040,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3867_CA-2020-146360,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
140_CA-2019-145583,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8161_CA-2019-134138,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2845_US-2019-162852,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9321_US-2020-108343,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3260_US-2019-162103,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6906_US-2020-149006,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5226_CA-2019-119865,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6836_CA-2020-142643,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6130_CA-2020-162033,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9320_US-2020-108343,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
759_CA-2020-117240,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1340_CA-2020-100524,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2180_CA-2019-128818,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7192_CA-2019-116918,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9451_CA-2020-145506,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1729_CA-2019-106894,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9184_CA-2020-156776,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4585_US-2020-163790,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5004_CA-2019-155033,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7732_CA-2020-140508,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8890_CA-2019-147256,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2600_CA-2020-108553,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3388_CA-2020-148404,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1902_CA-2019-151141,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5520_CA-2020-117667,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6024_US-2020-128832,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5961_CA-2020-150602,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6160_CA-2019-161025,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7427_CA-2019-101693,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2993_CA-2019-134376,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2002_CA-2020-166128,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7144_US-2020-141558,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7259_CA-2019-152730,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1161_CA-2020-147039,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6478_CA-2020-140872,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9000_CA-2020-137785,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3178_CA-2020-122280,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8237_CA-2020-102204,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7390_CA-2020-108035,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4229_CA-2019-113803,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
26_CA-2019-121755,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1930_US-2020-101539,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6304_CA-2020-162712,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1228_CA-2019-126004,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2057_CA-2020-120376,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9975_US-2019-103674,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3943_CA-2020-160458,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1342_CA-2020-113481,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3176_US-2020-132059,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3053_US-2020-148054,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2088_CA-2019-140501,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
358_CA-2019-138520,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5778_CA-2019-112060,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6093_CA-2020-100111,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5939_CA-2020-122077,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9385_CA-2020-100433,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5003_CA-2019-136126,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2421_CA-2020-159597,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3544_CA-2019-157511,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
667_CA-2020-132682,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4340_CA-2020-133501,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3047_CA-2020-125290,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7450_CA-2020-105669,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6070_CA-2020-166695,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3965_CA-2019-120257,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4307_CA-2019-161095,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
729_US-2019-150861,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8411_CA-2019-130820,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
241_CA-2019-157749,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8477_CA-2020-134880,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5299_CA-2019-106656,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8191_US-2020-155866,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2059_CA-2020-120376,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9938_CA-2019-164889,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1957_CA-2020-157987,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3415_CA-2019-100244,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9667_CA-2020-157448,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
112_CA-2019-128867,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5893_CA-2019-146157,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3189_US-2020-146416,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4075_CA-2020-108112,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3936_CA-2020-123001,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
383_CA-2019-134775,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6097_CA-2020-100111,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5975_CA-2019-135636,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5613_CA-2020-121027,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6043_CA-2019-117912,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9830_US-2020-152842,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4475_CA-2020-121300,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7509_US-2020-161935,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4091_CA-2019-161473,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9894_US-2019-115441,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4815_CA-2019-111696,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1384_US-2019-108504,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5537_US-2019-167472,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1297_CA-2020-115427,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1404_US-2019-161396,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8014_CA-2020-120168,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
633_US-2019-135720,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6448_US-2020-119816,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8007_CA-2019-139808,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7494_US-2020-160836,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9840_US-2019-125402,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
2659_CA-2019-150343,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4086_CA-2019-111913,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7075_CA-2019-112256,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8074_CA-2020-151750,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1971_CA-2020-140242,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6109_CA-2019-150007,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
824_CA-2020-101434,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1981_CA-2019-112669,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5950_CA-2020-161046,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8758_CA-2019-114307,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5521_CA-2020-117667,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4629_CA-2019-101336,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8513_CA-2019-144645,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
253_CA-2019-146941,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1796_US-2020-139465,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
7083_CA-2019-106950,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8278_US-2019-139262,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
9347_CA-2020-109085,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1471_CA-2020-139199,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
327_US-2019-141544,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
6103_CA-2020-100111,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
4106_US-2020-155999,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
3729_CA-2019-165169,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
303_CA-2019-142545,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
8067_CA-2019-132997,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
5224_CA-2020-117401,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
774_CA-2020-104220,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
1441_CA-2020-122735,,./input/Archive/source.csv,,./input/Archive/target.csv,,Missing in Target
